t	P_2
12.000000	-296.539393
12.100000	-364.554173
12.200000	-432.586533
12.300000	-500.704363
12.400000	-567.759026
12.500000	-616.395822
12.600000	-619.501313
12.700000	-595.532025
12.800000	-567.361726
12.900000	-539.143563
13.000000	-510.955371
13.100000	-482.875593
13.200000	-454.976100
13.300000	-427.080007
13.400000	-399.237973
13.500000	-371.602677
13.600000	-344.052204
13.700000	-316.594248
13.800000	-289.275958
13.900000	-262.117515
14.000000	-235.044602
14.100000	-208.008222
14.200000	-181.129812
14.300000	-154.473700
14.400000	-127.882806
14.500000	-101.464331
14.600000	-75.179123
14.700000	-49.053361
14.800000	-22.984727
14.900000	2.865144
15.000000	28.553980
15.100000	54.188115
15.200000	79.673969
15.300000	104.858866
15.400000	129.949699
15.500000	154.965175
15.600000	179.748148
15.700000	204.304996
15.800000	228.749684
15.900000	253.054261
16.000000	277.048360
16.100000	300.949205
16.200000	324.750197
16.300000	348.256539
16.400000	371.543711
16.500000	394.770402
16.600000	417.728295
16.700000	440.403814
16.800000	462.942518
16.900000	485.325262
17.000000	507.446758
17.100000	529.447983
17.200000	551.227661
17.300000	572.763001
17.400000	594.049346
17.500000	537.323589
17.600000	447.196631
17.700000	356.801849
17.800000	266.359389
17.900000	175.790011
18.000000	84.944898
18.100000	-6.069670
18.200000	-97.048236
18.300000	-188.295158
18.400000	-279.757147
18.500000	-371.302333
18.600000	-463.111218
18.700000	-555.024295
18.800000	-580.931606
18.900000	-563.200898
19.000000	-545.804337
19.100000	-528.542229
19.200000	-511.508406
19.300000	-494.732743
19.400000	-478.245961
19.500000	-462.012166
19.600000	-446.041125
19.700000	-430.347058
19.800000	-414.799819
19.900000	-399.614974
20.000000	-384.694526
20.100000	-370.004105
20.200000	-355.597196
20.300000	-341.517722
20.400000	-327.675448
20.500000	-314.095137
20.600000	-300.837582
20.700000	-287.832196
20.800000	-275.047517
20.900000	-262.592630
21.000000	-250.428418
21.100000	-238.504957
21.200000	-226.933774
21.300000	-215.658095
21.400000	-204.530177
21.500000	-193.796282
21.600000	-183.419916
21.700000	-173.213730
21.800000	-163.327633
21.900000	-153.831484
22.000000	-144.550736
22.100000	-135.464107
22.200000	-126.804639
22.300000	-118.445311
22.400000	-110.302915
22.500000	-102.500408
22.600000	-95.016745
22.700000	-87.832197
22.800000	-80.921356
22.900000	-74.388945
23.000000	-67.985923
23.100000	-62.056525
23.200000	-56.434382
23.300000	-50.949486
23.400000	-45.709336
23.500000	-41.009771
23.600000	-36.568228
23.700000	-32.389392
23.800000	-28.536361
23.900000	-25.082504
24.000000	-21.778672
24.100000	-18.930767
24.200000	-16.681317
24.300000	-13.846347
24.400000	-12.133113
24.500000	-10.276404
24.600000	-9.061720
24.700000	-8.141587
24.800000	-7.354185
24.900000	-6.877409
25.000000	-6.582189
25.100000	-6.582189
25.200000	-6.582189
25.300000	-6.582189
25.400000	-6.582189
25.500000	-6.582189
25.600000	-6.582189
25.700000	-6.582189
25.800000	-6.582189
25.900000	-6.582189
26.000000	-6.582189
26.100000	-6.582189
26.200000	-6.582189
26.300000	-6.582189
26.400000	-6.582189
26.500000	-6.582189
26.600000	-6.582189
26.700000	-6.582189
26.800000	-6.582189
26.900000	-6.582189
27.000000	-6.582189
27.100000	-6.582189
27.200000	-6.582189
27.300000	-6.582189
27.400000	-6.582189
27.500000	-6.582189
27.600000	-6.582189
27.700000	-6.582189
27.800000	-6.582189
27.900000	-6.582189
28.000000	-6.582189
28.100000	-6.582189
28.200000	-6.582189
28.300000	-6.582189
28.400000	-6.582189
28.500000	-6.582189
28.600000	-6.582189
28.700000	-6.582189
28.800000	-6.582189
28.900000	-6.582189
29.000000	-6.582189
29.100000	-6.582189
29.200000	-6.582189
29.300000	-6.582189
29.400000	-6.582189
29.500000	-6.582189
29.600000	-6.582189
29.700000	-6.582189
29.800000	-6.582189
29.900000	-6.582189
30.000000	-6.582189
30.100000	-6.582189
30.200000	-6.582189
30.300000	-6.582189
30.400000	-6.582189
30.500000	-6.582189
30.600000	-6.582189
30.700000	-6.582189
30.800000	-6.582189
30.900000	-6.582189
31.000000	-6.582189
31.100000	-6.582189
31.200000	-6.582189
31.300000	-6.582189
31.400000	-6.582189
31.500000	-6.582189
31.600000	-6.582189
31.700000	-6.582189
31.800000	-6.582189
31.900000	-6.582189
32.000000	-6.582189
32.100000	-6.582189
32.200000	-6.582189
32.300000	-6.582189
32.400000	-6.582189
32.500000	-6.582189
32.600000	-6.582189
32.700000	-6.582189
32.800000	-6.582189
32.900000	-6.582189
33.000000	-6.582189
33.100000	-6.582189
33.200000	-6.582189
33.300000	-6.582189
33.400000	-6.582189
33.500000	-6.582189
33.600000	-6.582189
33.700000	-6.582189
33.800000	-6.582189
33.900000	-6.582189
34.000000	-6.582189
34.100000	-6.582189
34.200000	-6.582189
34.300000	-6.582189
34.400000	-6.582189
34.500000	-6.582189
34.600000	-6.582189
34.700000	-6.582189
34.800000	-6.582189
34.900000	-6.582189
35.000000	-6.582189
35.100000	-6.582189
35.200000	-6.582189
35.300000	-6.582189
35.400000	-6.582189
35.500000	-6.582189
35.600000	-6.582189
35.700000	-6.582189
35.800000	-6.582189
35.900000	-6.582189
36.000000	-6.582189
36.100000	-6.582189
36.200000	-6.582189
36.300000	-6.582189
36.400000	-6.582189
36.500000	-6.582189
36.600000	-6.582189
36.700000	-6.582189
36.800000	-6.582189
36.900000	-6.582189
37.000000	-6.582189
37.100000	-6.582189
37.200000	-6.582189
37.300000	-6.582189
37.400000	-6.582189
37.500000	-6.582189
37.600000	-6.582189
37.700000	-6.582189
37.800000	-6.582189
37.900000	-6.582189
38.000000	-6.582189
38.100000	-6.582189
38.200000	-6.582189
38.300000	-6.582189
38.400000	-6.582189
38.500000	-6.582189
38.600000	-6.582189
38.700000	-6.582189
38.800000	-6.582189
38.900000	-6.582189
39.000000	-6.582189
39.100000	-6.582189
39.200000	-6.582189
39.300000	-6.582189
39.400000	-6.582189
39.500000	-6.582189
39.600000	-6.582189
39.700000	-6.582189
39.800000	-6.582189
39.900000	-6.582189
40.000000	-6.582189
40.100000	-6.582189
40.200000	-6.582189
40.300000	-6.582189
40.400000	-6.582189
40.500000	-6.582189
40.600000	-6.582189
40.700000	-6.582189
40.800000	-6.582189
40.900000	-6.582189
41.000000	-6.582189
41.100000	-6.582189
41.200000	-6.582189
41.300000	-6.582189
41.400000	-6.582189
41.500000	-6.582189
41.600000	-6.582189
41.700000	-6.582189
41.800000	-6.582189
41.900000	-6.582189
42.000000	-6.582189
42.100000	-6.582189
42.200000	-6.582189
42.300000	-6.582189
42.400000	-6.582189
42.500000	-6.582189
42.600000	-6.582189
42.700000	-6.582189
42.800000	-6.582189
42.900000	-6.582189
43.000000	-6.582189
43.100000	-6.582189
43.200000	-6.582189
43.300000	-6.582189
43.400000	-6.582189
43.500000	-6.582189
43.600000	-6.582189
43.700000	-6.582189
43.800000	-6.582189
43.900000	-6.582189
44.000000	-6.582189
44.100000	-6.582189
44.200000	-6.582189
44.300000	-6.582189
44.400000	-6.582189
44.500000	-6.582189
44.600000	-6.582189
44.700000	-6.582189
44.800000	-6.582189
44.900000	-6.582189
45.000000	-6.582189
45.100000	-6.582189
45.200000	-6.582189
45.300000	-6.582189
45.400000	-6.582189
45.500000	-6.582189
45.600000	-6.582189
45.700000	-6.582189
45.800000	-6.582189
45.900000	-6.582189
46.000000	-6.582189
46.100000	-6.582189
46.200000	-6.582189
46.300000	-6.582189
46.400000	-6.582189
46.500000	-6.582189
46.600000	-6.582189
46.700000	-6.582189
46.800000	-6.582189
46.900000	-6.582189
47.000000	-6.582189
47.100000	-6.582189
47.200000	-6.582189
47.300000	-6.582189
47.400000	-6.582189
47.500000	-6.582189
47.600000	-6.582189
47.700000	-6.582189
47.800000	-6.582189
47.900000	-6.582189
48.000000	-6.582189
48.100000	-6.582189
48.200000	-6.582189
48.300000	-6.582189
48.400000	-6.582189
48.500000	-6.582189
48.600000	-6.582189
48.700000	-6.582189
48.800000	-6.582189
48.900000	-6.582189
49.000000	-6.582189
49.100000	-6.582189
49.200000	-6.582189
49.300000	-6.582189
49.400000	-6.582189
49.500000	-6.582189
49.600000	-6.582189
49.700000	-6.582189
49.800000	-6.582189
49.900000	-6.582189
50.000000	-6.582189
50.100000	-6.582189
50.200000	-6.582189
50.300000	-6.582189
50.400000	-6.582189
50.500000	-6.582189
50.600000	-6.582189
50.700000	-6.582189
50.800000	-6.582189
50.900000	-6.582189
51.000000	-6.582189
51.100000	-6.582189
51.200000	-6.582189
51.300000	-6.582189
51.400000	-6.582189
51.500000	-6.582189
51.600000	-6.582189
51.700000	-6.582189
51.800000	-6.582189
51.900000	-6.582189
52.000000	-6.582189
52.100000	-6.582189
52.200000	-6.582189
52.300000	6.970992
52.400000	25.996208
52.500000	46.279329
52.600000	67.128013
52.700000	88.311246
52.800000	109.816878
52.900000	131.570160
53.000000	153.536296
53.100000	175.767588
53.200000	198.221949
53.300000	220.871680
53.400000	243.762254
53.500000	266.884697
53.600000	290.243333
53.700000	313.797181
53.800000	337.548143
53.900000	361.509685
54.000000	385.642832
54.100000	409.953834
54.200000	434.475655
54.300000	459.172679
54.400000	484.040241
54.500000	509.114398
54.600000	534.370504
54.700000	559.817988
54.800000	585.417582
54.900000	566.618041
55.000000	481.407620
55.100000	396.595800
55.200000	312.012187
55.300000	227.635394
55.400000	143.468024
55.500000	59.467295
55.600000	-24.286334
55.700000	-107.785288
55.800000	-191.108802
55.900000	-274.248273
56.000000	-357.254619
56.100000	-440.099932
56.200000	-522.724199
56.300000	-605.069051
56.400000	-577.289324
56.500000	-549.486034
56.600000	-521.620386
56.700000	-493.664477
56.800000	-465.605956
56.900000	-437.457260
57.000000	-409.209887
57.100000	-380.839524
57.200000	-352.387362
57.300000	-323.850940
57.400000	-295.278094
57.500000	-266.626821
57.600000	-237.879661
57.700000	-209.057229
57.800000	-180.155062
57.900000	-151.196299
58.000000	-122.194723
58.100000	-93.110673
58.200000	-63.981251
58.300000	-34.776784
58.400000	-5.531437
58.500000	23.768277
58.600000	53.142548
58.700000	82.607212
58.800000	112.077621
58.900000	141.588195
59.000000	171.099167
59.100000	200.632331
59.200000	230.219895
59.300000	259.828723
59.400000	289.444642
59.500000	319.069031
59.600000	348.711870
59.700000	378.400278
59.800000	408.078895
59.900000	437.732039
60.000000	467.406268
60.100000	497.095435
60.200000	526.809011
60.300000	556.500494
60.400000	586.130854
60.500000	613.194332
60.600000	618.913591
60.700000	578.109774
60.800000	512.303139
60.900000	444.345230
61.000000	376.440249
61.100000	308.470662
61.200000	240.461045
61.300000	172.518614
61.400000	104.617007
61.500000	36.649050
61.600000	-31.324359
61.700000	-99.231762
61.800000	-167.134452
61.900000	-235.084482
62.000000	-303.054705
62.100000	-371.066228
62.200000	-439.095332
62.300000	-507.199115
62.400000	-574.250585
62.500000	-622.884805
62.600000	-625.989295
62.700000	-602.019926
62.800000	-573.849704
62.900000	-545.631624
63.000000	-517.443515
63.100000	-489.374597
63.200000	-461.475180
63.300000	-433.579168
63.400000	-405.737215
63.500000	-378.102000
63.600000	-350.551609
63.700000	-323.093733
63.800000	-295.775524
63.900000	-268.617160
64.000000	-241.544327
64.100000	-214.508026
64.200000	-187.629694
64.300000	-160.973661
64.400000	-134.382846
64.500000	-107.964448
64.600000	-81.679312
64.700000	-55.553619
64.800000	-29.485061
64.900000	-3.640078
65.000000	22.042570
65.100000	47.676630
65.200000	73.162409
65.300000	98.347232
65.400000	123.437992
65.500000	148.453394
65.600000	173.236294
65.700000	197.793069
65.800000	222.237686
65.900000	246.542198
66.000000	270.536230
66.100000	294.437005
66.200000	318.237927
66.300000	341.744199
66.400000	365.031302
66.500000	388.257926
66.600000	411.215751
66.700000	433.891203
66.800000	456.429840
66.900000	478.812523
67.000000	500.923026
67.100000	522.924193
67.200000	544.703807
67.300000	566.239083
67.400000	587.525365
67.500000	564.166540
67.600000	473.975270
67.700000	383.565101
67.800000	293.107345
67.900000	202.522673
68.000000	111.662226
68.100000	20.622151
68.200000	-70.406270
68.300000	-161.668466
68.400000	-253.145703
68.500000	-344.706146
68.600000	-436.530304
68.700000	-528.502679
68.800000	-587.421675
68.900000	-569.688290
69.000000	-552.291774
69.100000	-535.029718
69.200000	-517.995946
69.300000	-501.229071
69.400000	-484.744376
69.500000	-468.510629
69.600000	-452.539636
69.700000	-436.845616
69.800000	-421.298423
69.900000	-406.113616
70.000000	-391.193212
70.100000	-376.502835
70.200000	-362.095969
70.300000	-348.016537
70.400000	-334.174304
70.500000	-320.594034
70.600000	-307.336518
70.700000	-294.331171
70.800000	-281.546530
70.900000	-269.091674
71.000000	-256.927498
71.100000	-245.004072
71.200000	-233.432924
71.300000	-222.157279
71.400000	-211.029394
71.500000	-200.295531
71.600000	-189.919196
71.700000	-179.713040
71.800000	-169.826972
71.900000	-160.330852
72.000000	-151.050132
72.100000	-141.963530
72.200000	-133.304081
72.300000	-124.944779
72.400000	-116.802407
72.500000	-108.999923
72.600000	-101.516282
72.700000	-94.331756
72.800000	-87.420936
72.900000	-80.888544
73.000000	-74.485542
73.100000	-68.556161
73.200000	-62.934036
73.300000	-57.449156
73.400000	-52.209027
73.500000	-47.509476
73.600000	-43.067946
73.700000	-38.889118
73.800000	-35.036099
73.900000	-31.582251
74.000000	-28.278429
74.100000	-25.430533
74.200000	-23.181090
74.300000	-20.346128
74.400000	-18.632898
74.500000	-16.775522
74.600000	-15.567227
74.700000	-14.507633
74.800000	-13.902313
74.900000	-13.171195
75.000000	-13.171195
75.100000	-13.171195
75.200000	-13.171195
75.300000	-13.171195
75.400000	-13.171195
75.500000	-13.171195
75.600000	-13.171195
75.700000	-13.171195
75.800000	-13.171195
75.900000	-13.171195
76.000000	-13.171195
76.100000	-13.171195
76.200000	-13.171195
76.300000	-13.171195
76.400000	-13.171195
76.500000	-13.171195
76.600000	-13.171195
76.700000	-13.171195
76.800000	-13.171195
76.900000	-13.171195
77.000000	-13.171195
77.100000	-13.171195
77.200000	-13.171195
77.300000	-13.171195
77.400000	-13.171195
77.500000	-13.171195
77.600000	-13.171195
77.700000	-13.171195
77.800000	-13.171195
77.900000	-13.171195
78.000000	-13.171195
78.100000	-13.171195
78.200000	-13.171195
78.300000	-13.171195
78.400000	-13.171195
78.500000	-13.171195
78.600000	-13.171195
78.700000	-13.171195
78.800000	-13.171195
78.900000	-13.171195
79.000000	-13.171195
79.100000	-13.171195
79.200000	-13.171195
79.300000	-13.171195
79.400000	-13.171195
79.500000	-13.171195
79.600000	-13.171195
79.700000	-13.171195
79.800000	-13.171195
79.900000	-13.171195
80.000000	-13.171195
80.100000	-13.171195
80.200000	-13.171195
80.300000	-13.171195
80.400000	-13.171195
80.500000	-13.171195
80.600000	-13.171195
80.700000	-13.171195
80.800000	-13.171195
80.900000	-13.171195
81.000000	-13.171195
81.100000	-13.171195
81.200000	-13.171195
81.300000	-13.171195
81.400000	-13.171195
81.500000	-13.171195
81.600000	-13.171195
81.700000	-13.171195
81.800000	-13.171195
81.900000	-13.171195
82.000000	-13.171195
82.100000	-13.171195
82.200000	-13.171195
82.300000	-13.171195
82.400000	-13.171195
82.500000	-13.171195
82.600000	-13.171195
82.700000	-13.171195
82.800000	-13.171195
82.900000	-13.171195
83.000000	-13.171195
83.100000	-13.171195
83.200000	-13.171195
83.300000	-13.171195
83.400000	-13.171195
83.500000	-13.171195
83.600000	-13.171195
83.700000	-13.171195
83.800000	-13.171195
83.900000	-13.171195
84.000000	-13.171195
84.100000	-13.171195
84.200000	-13.171195
84.300000	-13.171195
84.400000	-13.171195
84.500000	-13.171195
84.600000	-13.171195
84.700000	-13.171195
84.800000	-13.171195
84.900000	-13.171195
85.000000	-13.171195
85.100000	-13.171195
85.200000	-13.171195
85.300000	-13.171195
85.400000	-13.171195
85.500000	-13.171195
85.600000	-13.171195
85.700000	-13.171195
85.800000	-13.171195
85.900000	-13.171195
86.000000	-13.171195
86.100000	-13.171195
86.200000	-13.171195
86.300000	-13.171195
86.400000	-13.171195
86.500000	-13.171195
86.600000	-13.171195
86.700000	-13.171195
86.800000	-13.171195
86.900000	-13.171195
87.000000	-13.171195
87.100000	-13.171195
87.200000	-13.171195
87.300000	-13.171195
87.400000	-13.171195
87.500000	-13.171195
87.600000	-13.171195
87.700000	-13.171195
87.800000	-13.171195
87.900000	-13.171195
88.000000	-13.171195
88.100000	-13.171195
88.200000	-13.171195
88.300000	-13.171195
88.400000	-13.171195
88.500000	-13.171195
88.600000	-13.171195
88.700000	-13.171195
88.800000	-13.171195
88.900000	-13.171195
89.000000	-13.171195
89.100000	-13.171195
89.200000	-13.171195
89.300000	-13.171195
89.400000	-13.171195
89.500000	-13.171195
89.600000	-13.171195
89.700000	-13.171195
89.800000	-13.171195
89.900000	-13.171195
90.000000	-13.171195
90.100000	-13.171195
90.200000	-13.171195
90.300000	-13.171195
90.400000	-13.171195
90.500000	-13.171195
90.600000	-13.171195
90.700000	-13.171195
90.800000	-13.171195
90.900000	-13.171195
91.000000	-13.171195
91.100000	-13.171195
91.200000	-13.171195
91.300000	-13.171195
91.400000	-13.171195
91.500000	-13.171195
91.600000	-13.171195
91.700000	-13.171195
91.800000	-13.171195
91.900000	-13.171195
92.000000	-13.171195
92.100000	-13.171195
92.200000	-13.171195
92.300000	-13.171195
92.400000	-13.171195
92.500000	-13.171195
92.600000	-13.171195
92.700000	-13.171195
92.800000	-13.171195
92.900000	-13.171195
93.000000	-13.171195
93.100000	-13.171195
93.200000	-13.171195
93.300000	-13.171195
93.400000	-13.171195
93.500000	-13.171195
93.600000	-13.171195
93.700000	-13.171195
93.800000	-13.171195
93.900000	-13.171195
94.000000	-13.171195
94.100000	-13.171195
94.200000	-13.171195
94.300000	-13.171195
94.400000	-13.171195
94.500000	-13.171195
94.600000	-13.171195
94.700000	-13.171195
94.800000	-13.171195
94.900000	-13.171195
95.000000	-13.171195
95.100000	-13.171195
95.200000	-13.171195
95.300000	-13.171195
95.400000	-13.171195
95.500000	-13.171195
95.600000	-13.171195
95.700000	-13.171195
95.800000	-13.171195
95.900000	-13.171195
96.000000	-13.171195
96.100000	-13.171195
96.200000	-13.171195
96.300000	-13.171195
96.400000	-13.171195
96.500000	-13.171195
96.600000	-13.171195
96.700000	-13.171195
96.800000	-13.171195
96.900000	-13.171195
97.000000	-13.171195
97.100000	-13.171195
97.200000	-13.171195
97.300000	-13.171195
97.400000	-13.171195
97.500000	-13.171195
97.600000	-13.171195
97.700000	-13.171195
97.800000	-13.171195
97.900000	-13.171195
98.000000	-13.171195
98.100000	-13.171195
98.200000	-13.171195
98.300000	-13.171195
98.400000	-13.171195
98.500000	-13.171195
98.600000	-13.171195
98.700000	-13.171195
98.800000	-13.171195
98.900000	-13.171195
99.000000	-13.171195
99.100000	-13.171195
99.200000	-13.171195
99.300000	-13.171195
99.400000	-13.171195
99.500000	-13.171195
99.600000	-13.171195
99.700000	-13.171195
99.800000	-13.171195
99.900000	-13.171195
100.000000	-13.171195
100.100000	-13.171195
100.200000	-13.171195
100.300000	-13.171195
100.400000	-13.171195
100.500000	-13.171195
100.600000	-13.171195
100.700000	-13.171195
100.800000	-13.171195
100.900000	-13.171195
101.000000	-13.171195
101.100000	-13.171195
101.200000	-13.171195
101.300000	-13.171195
101.400000	-13.171195
101.500000	-13.171195
101.600000	-13.171195
101.700000	-13.171195
101.800000	-13.171195
101.900000	-13.171195
102.000000	-13.171195
102.100000	-13.171195
102.200000	-13.171195
102.300000	0.387342
102.400000	19.413619
102.500000	39.696973
102.600000	60.545662
102.700000	81.728851
102.800000	103.234426
102.900000	124.987644
103.000000	146.953697
103.100000	169.184916
103.200000	191.639207
103.300000	214.288869
103.400000	237.179369
103.500000	260.301727
103.600000	283.660288
103.700000	307.214064
103.800000	330.964955
103.900000	354.926416
104.000000	379.059478
104.100000	403.370404
104.200000	427.892150
104.300000	452.589101
104.400000	477.456583
104.500000	502.519599
104.600000	527.775640
104.700000	553.223052
104.800000	578.822570
104.900000	593.405039
105.000000	508.105381
105.100000	423.249847
105.200000	338.645784
105.300000	254.251932
105.400000	170.068725
105.500000	86.052620
105.600000	2.242939
105.700000	-81.274815
105.800000	-164.613376
105.900000	-247.767896
106.000000	-330.789290
106.100000	-413.649648
106.200000	-496.326724
106.300000	-578.692602
106.400000	-583.897053
106.500000	-556.072800
106.600000	-528.199832
106.700000	-500.251928
106.800000	-472.192987
106.900000	-444.044055
107.000000	-415.796671
107.100000	-387.426359
107.200000	-358.974271
107.300000	-330.437929
107.400000	-301.865167
107.500000	-273.213979
107.600000	-244.466904
107.700000	-215.644569
107.800000	-186.742496
107.900000	-157.783821
108.000000	-128.782332
108.100000	-99.698368
108.200000	-70.569033
108.300000	-41.364653
108.400000	-12.119392
108.500000	17.169163
108.600000	46.543343
108.700000	76.007915
108.800000	105.478234
108.900000	134.988720
109.000000	164.499605
109.100000	194.032680
109.200000	223.620157
109.300000	253.228897
109.400000	282.844729
109.500000	312.469030
109.600000	342.111781
109.700000	371.800096
109.800000	401.478616
109.900000	431.131667
110.000000	460.805807
110.100000	490.494885
110.200000	520.197302
110.300000	549.888702
110.400000	579.518976
110.500000	606.582458
110.600000	612.302456
110.700000	571.500996
110.800000	505.697576
110.900000	437.754010
111.000000	369.852308
111.100000	301.886011
111.200000	233.879676
111.300000	165.940525
111.400000	98.042195
111.500000	30.077516
111.600000	-37.881582
111.700000	-105.785722
111.800000	-173.685147
111.900000	-241.631913
112.000000	-309.598871
112.100000	-377.607122
112.200000	-445.632956
112.300000	-513.722632
112.400000	-580.770893
112.500000	-629.402526
112.600000	-632.506006
112.700000	-608.536558
112.800000	-580.366415
112.900000	-552.148417
113.000000	-523.960391
113.100000	-495.902386
113.200000	-468.003043
113.300000	-440.107111
113.400000	-412.265240
113.500000	-384.630107
113.600000	-357.079796
113.700000	-329.622002
113.800000	-302.303873
113.900000	-275.145590
114.000000	-248.072836
114.100000	-221.036615
114.200000	-194.158363
114.300000	-167.502408
114.400000	-140.911671
114.500000	-114.493351
114.600000	-88.208287
114.700000	-62.082664
114.800000	-36.014183
114.900000	-10.169276
115.000000	15.502322
115.100000	41.136309
115.200000	66.622013
115.300000	91.806761
115.400000	116.897447
115.500000	141.912774
115.600000	166.695601
115.700000	191.252304
115.800000	215.696848
115.900000	240.001297
116.000000	263.995261
116.100000	287.895965
116.200000	311.696816
116.300000	335.203019
116.400000	358.490053
116.500000	381.716608
116.600000	404.674365
116.700000	427.349750
116.800000	449.888320
116.900000	472.270942
117.000000	494.379837
117.100000	516.371511
117.200000	538.151061
117.300000	559.686272
117.400000	580.972491
117.500000	590.994914
117.600000	500.731083
117.700000	410.304177
117.800000	319.831139
117.900000	229.231187
118.000000	138.355423
118.100000	47.300067
118.200000	-43.788365
118.300000	-135.065826
118.400000	-226.558294
118.500000	-318.133968
118.600000	-409.973393
118.700000	-502.005034
118.800000	-582.944276
118.900000	-565.203590
119.000000	-547.807022
119.100000	-530.544930
119.200000	-513.511123
119.300000	-496.738802
119.400000	-480.252035
119.500000	-464.018254
119.600000	-448.047228
119.700000	-432.353176
119.800000	-416.805951
119.900000	-401.621118
120.000000	-386.700683
120.100000	-372.010276
120.200000	-357.603380
120.300000	-343.523919
120.400000	-329.681658
120.500000	-316.101360
120.600000	-302.843816
120.700000	-289.838442
120.800000	-277.053776
120.900000	-264.598898
121.000000	-252.434697
121.100000	-240.511247
121.200000	-228.940075
121.300000	-217.664406
121.400000	-206.536498
121.500000	-195.802613
121.600000	-185.426257
121.700000	-175.220080
121.800000	-165.333992
121.900000	-155.837852
122.000000	-146.557113
122.100000	-137.470492
122.200000	-128.811030
122.300000	-120.451710
122.400000	-112.309321
122.500000	-104.506821
122.600000	-97.023165
122.700000	-89.838624
122.800000	-82.927789
122.900000	-76.395384
123.000000	-69.992368
123.100000	-64.062975
123.200000	-58.440838
123.300000	-52.955947
123.400000	-47.715804
123.500000	-43.016243
123.600000	-38.574704
123.700000	-34.395871
123.800000	-30.542843
123.900000	-27.088989
124.000000	-23.785160
124.100000	-20.937258
124.200000	-18.687810
124.300000	-15.852842
124.400000	-14.139609
124.500000	-12.282691
124.600000	-11.069989
124.700000	-10.091332
124.800000	-9.425509
124.900000	-8.813098
125.000000	-8.664227
125.100000	-8.664227
125.200000	-8.664227
125.300000	-8.664227
125.400000	-8.664227
125.500000	-8.664227
125.600000	-8.664227
125.700000	-8.664227
125.800000	-8.664227
125.900000	-8.664227
126.000000	-8.664227
126.100000	-8.664227
126.200000	-8.664227
126.300000	-8.664227
126.400000	-8.664227
126.500000	-8.664227
126.600000	-8.664227
126.700000	-8.664227
126.800000	-8.664227
126.900000	-8.664227
127.000000	-8.664227
127.100000	-8.664227
127.200000	-8.664227
127.300000	-8.664227
127.400000	-8.664227
127.500000	-8.664227
127.600000	-8.664227
127.700000	-8.664227
127.800000	-8.664227
127.900000	-8.664227
128.000000	-8.664227
128.100000	-8.664227
128.200000	-8.664227
128.300000	-8.664227
128.400000	-8.664227
128.500000	-8.664227
128.600000	-8.664227
128.700000	-8.664227
128.800000	-8.664227
128.900000	-8.664227
129.000000	-8.664227
129.100000	-8.664227
129.200000	-8.664227
129.300000	-8.664227
129.400000	-8.664227
129.500000	-8.664227
129.600000	-8.664227
129.700000	-8.664227
129.800000	-8.664227
129.900000	-8.664227
130.000000	-8.664227
130.100000	-8.664227
130.200000	-8.664227
130.300000	-8.664227
130.400000	-8.664227
130.500000	-8.664227
130.600000	-8.664227
130.700000	-8.664227
130.800000	-8.664227
130.900000	-8.664227
131.000000	-8.664227
131.100000	-8.664227
131.200000	-8.664227
131.300000	-8.664227
131.400000	-8.664227
131.500000	-8.664227
131.600000	-8.664227
131.700000	-8.664227
131.800000	-8.664227
131.900000	-8.664227
132.000000	-8.664227
132.100000	-8.664227
132.200000	-8.664227
132.300000	-8.664227
132.400000	-8.664227
132.500000	-8.664227
132.600000	-8.664227
132.700000	-8.664227
132.800000	-8.664227
132.900000	-8.664227
133.000000	-8.664227
133.100000	-8.664227
133.200000	-8.664227
133.300000	-8.664227
133.400000	-8.664227
133.500000	-8.664227
133.600000	-8.664227
133.700000	-8.664227
133.800000	-8.664227
133.900000	-8.664227
134.000000	-8.664227
134.100000	-8.664227
134.200000	-8.664227
134.300000	-8.664227
134.400000	-8.664227
134.500000	-8.664227
134.600000	-8.664227
134.700000	-8.664227
134.800000	-8.664227
134.900000	-8.664227
135.000000	-8.664227
135.100000	-8.664227
135.200000	-8.664227
135.300000	-8.664227
135.400000	-8.664227
135.500000	-8.664227
135.600000	-8.664227
135.700000	-8.664227
135.800000	-8.664227
135.900000	-8.664227
136.000000	-8.664227
136.100000	-8.664227
136.200000	-8.664227
136.300000	-8.664227
136.400000	-8.664227
136.500000	-8.664227
136.600000	-8.664227
136.700000	-8.664227
136.800000	-8.664227
136.900000	-8.664227
137.000000	-8.664227
137.100000	-8.664227
137.200000	-8.664227
137.300000	-8.664227
137.400000	-8.664227
137.500000	-8.664227
137.600000	-8.664227
137.700000	-8.664227
137.800000	-8.664227
137.900000	-8.664227
138.000000	-8.664227
138.100000	-8.664227
138.200000	-8.664227
138.300000	-8.664227
138.400000	-8.664227
138.500000	-8.664227
138.600000	-8.664227
138.700000	-8.664227
138.800000	-8.664227
138.900000	-8.664227
139.000000	-8.664227
139.100000	-8.664227
139.200000	-8.664227
139.300000	-8.664227
139.400000	-8.664227
139.500000	-8.664227
139.600000	-8.664227
139.700000	-8.664227
139.800000	-8.664227
139.900000	-8.664227
140.000000	-8.664227
140.100000	-8.664227
140.200000	-8.664227
140.300000	-8.664227
140.400000	-8.664227
140.500000	-8.664227
140.600000	-8.664227
140.700000	-8.664227
140.800000	-8.664227
140.900000	-8.664227
141.000000	-8.664227
141.100000	-8.664227
