0.7610332304284335	0.0
0.7615276971077546	500.0
0.7620216987106636	1000.0
0.7625152363610697	1500.0
0.763008311279645	2000.0
0.7635009245810948	2500.0
0.7639930774761108	3000.0
0.7644847552734346	3500.0
0.7649759749504537	4000.0
0.7654667377029846	4500.0
0.765957028945302	5000.0
0.7664468498835106	5500.0
0.7669362017187094	6000.0
0.7674250856470205	6500.0
0.7679135028596182	7000.0
0.7684014545427569	7500.0
0.7688889418777989	8000.0
0.7693759506422565	8500.0
0.7698624820272069	9000.0
0.7703485526373203	9500.0
0.7708341483535845	10000.0
0.7713192703522728	10500.0
0.771803919902676	11000.0
0.7722880830089615	11500.0
0.7727717760731716	12000.0
0.7732550003486856	12500.0
0.7737377419421466	13000.0
0.7742200021171236	13500.0
0.7747017821318388	14000.0
0.7751830981669549	14500.0
0.7756639365608564	15000.0
0.7761442836096182	15500.0
0.7766241554781416	16000.0
0.7771035533983784	16500.0
0.7775824785971178	17000.0
0.7780609176006024	17500.0
0.7785388716451848	18000.0
0.7790163420574784	18500.0
0.7794933300633274	19000.0
0.7799698369780876	19500.0
0.7804458640172175	20000.0
0.7809214124849468	20500.0
0.781396469159786	21000.0
0.781871035355934	21500.0
0.7823451123819325	22000.0
0.7828187015406988	22500.0
0.7832918041295595	23000.0
0.7837644214402835	23500.0
0.7842365547591149	24000.0
0.7847082053668055	24500.0
0.7851793604170004	25000.0
0.7856500211998197	25500.0
0.7861202031384956	26000.0
0.7865898934830198	26500.0
0.7870590935069339	27000.0
0.7875278045700476	27500.0
0.7879960140390205	28000.0
0.7884637232833562	28500.0
0.788930933666553	29000.0
0.7893976603289188	29500.0
0.789863904600947	30000.0
0.7903296540082486	30500.0
0.7907948962197814	31000.0
0.7912596325906202	31500.0
0.7917238781571587	32000.0
0.7921876342418583	32500.0
0.792650888638558	33000.0
0.7931136426787749	33500.0
0.7935758977780152	34000.0
0.7940376418446391	34500.0
0.7944988896776457	35000.0
0.7949596426738764	35500.0
0.7954198888342753	36000.0
0.7958796295649739	36500.0
0.7963388662658566	37000.0
0.796797600330598	37500.0
0.7972558331467013	38000.0
0.7977135660955359	38500.0
0.7981707874709792	39000.0
0.7986274986631438	39500.0
0.799083714152409	40000.0
0.7995394223229684	40500.0
0.7999946245464657	41000.0
0.8004493222754294	41500.0
